nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	WDSsep	name	
Nuniverse	Rp	Porb	Mp	ep	ip	Omegap	omegap	thetap	Abond	AgeomVIS	AgeomMIR	z	ap	rp	AngSep	maxAngSep	Fp	fp	Tp	Nstar	Rs	Ms	Ts	Ds	Stype	RA	Dec	lGal	bGal	WDSsep	name	
9	2.95515	10.07096	5.36760	0.00000	0.78467	5.08296	1.03624	5.15152	0.32190	0.29983	0.05612	293.55293	0.04539	0.04539	0.00306	0.00307	0.78427	0.35269	237.68038	877	0.15600	0.12300	2930.00000	14.79000	M	267.89815	37.82647	63.61683	27.45988	inf	LP278-42
9	5.17628	436.03622	12.56343	0.00000	0.78467	3.80219	3.63691	5.23252	0.63884	0.36992	0.02350	293.55293	0.55970	0.55970	0.03512	0.03784	0.00516	0.15439	57.82437	877	0.15600	0.12300	2930.00000	14.79000	M	267.89815	37.82647	63.61683	27.45988	inf	LP278-42
9	0.60291	8.16347	0.15467	0.00000	0.77363	0.09912	6.17496	5.29461	0.24373	0.21918	0.02185	23.02236	0.05129	0.05129	0.00254	0.00324	3.59993	0.69294	357.51710	878	0.36286	0.27000	2989.00000	15.83000	M	239.57832	35.40674	56.66211	49.59670	inf	G180-18
9	0.79713	22.44508	0.58334	0.00000	0.77363	2.86923	3.59672	2.77388	0.72057	0.13422	0.09337	23.02236	0.10066	0.10066	0.00635	0.00636	0.93461	0.28840	198.96697	878	0.36286	0.27000	2989.00000	15.83000	M	239.57832	35.40674	56.66211	49.59670	inf	G180-18
9	0.78107	142.38244	0.34731	0.00000	0.77363	4.04147	3.00031	1.74312	0.60285	0.16286	0.03596	23.02236	0.34493	0.34493	0.01560	0.02179	0.07959	0.74889	117.35624	878	0.36286	0.27000	2989.00000	15.83000	M	239.57832	35.40674	56.66211	49.59670	inf	G180-18
9	0.65555	321.00195	0.18259	0.00000	0.77363	4.33727	0.74866	3.75855	0.65689	0.47557	0.03948	23.02236	0.59306	0.59306	0.02733	0.03746	0.02692	0.73825	86.28624	878	0.36286	0.27000	2989.00000	15.83000	M	239.57832	35.40674	56.66211	49.59670	inf	G180-18
9	0.91340	405.85756	0.95965	0.00000	0.77363	1.67141	1.02925	3.45075	0.65334	0.28574	0.08873	23.02236	0.69344	0.69344	0.03212	0.04381	0.01969	0.73521	80.00268	878	0.36286	0.27000	2989.00000	15.83000	M	239.57832	35.40674	56.66211	49.59670	inf	G180-18
9	0.51720	41.24239	0.12059	0.00000	1.42307	3.73035	3.65986	2.39578	0.78684	0.56772	0.08811	6.75458	0.22389	0.22389	0.01391	0.01427	8.73362	0.43783	325.10702	879	0.81300	0.88000	5207.00000	15.69000	K	205.26738	-34.46416	314.43123	27.29691	inf	HD118972
9	0.56296	453.09790	0.22006	0.00000	1.42307	1.45584	3.04960	5.81888	0.50172	0.02669	0.01739	6.75458	1.10644	1.10644	0.06014	0.07052	0.35760	0.10166	180.82994	879	0.81300	0.88000	5207.00000	15.69000	K	205.26738	-34.46416	314.43123	27.29691	inf	HD118972
9	1.28651	0.95669	1.86368	0.00000	2.50287	3.07335	1.53782	0.81071	0.70518	0.55266	0.04550	223.50824	0.01228	0.01228	0.00065	0.00071	101.92489	0.13510	651.64712	880	0.38966	0.27000	3256.00000	17.20000	M	100.91942	-26.41138	236.04578	-13.28603	inf	L597-18
9	2.21091	4.52683	20.24381	0.00000	2.50287	1.14164	1.72636	5.39291	0.29342	0.08170	0.01452	223.50824	0.03462	0.03462	0.00180	0.00201	12.83069	0.12881	482.95562	880	0.38966	0.27000	3256.00000	17.20000	M	100.91942	-26.41138	236.04578	-13.28603	inf	L597-18
9	2.35661	33.12134	15.14189	0.00000	2.50287	3.12521	0.95739	2.26363	0.77712	0.55803	0.00087	223.50824	0.13047	0.13047	0.00758	0.00759	0.90330	0.34232	186.43493	880	0.38966	0.27000	3256.00000	17.20000	M	100.91942	-26.41138	236.04578	-13.28603	inf	L597-18
9	0.51800	22.34322	0.17157	0.00000	2.22893	4.38094	3.08391	0.32220	0.57954	0.21151	0.02577	0.56506	0.07722	0.07722	0.00505	0.00516	0.32327	0.42856	168.99574	881	0.15600	0.12300	3061.96343	14.96000	M	202.62943	19.15946	353.37848	78.00100	inf	G149-94
9	0.56843	56.96493	0.12833	0.00000	2.22893	5.40289	1.70053	0.25003	0.76563	0.36289	0.09413	0.56506	0.14410	0.14410	0.00653	0.00963	0.09281	0.04156	106.88892	881	0.15600	0.12300	3061.96343	14.96000	M	202.62943	19.15946	353.37848	78.00100	inf	G149-94
9	1.14400	106.38684	1.57873	0.00000	2.22893	0.58770	5.08206	3.81509	0.58381	0.54084	0.07767	0.56506	0.21854	0.21854	0.01340	0.01461	0.04036	0.14475	100.19645	881	0.15600	0.12300	3061.96343	14.96000	M	202.62943	19.15946	353.37848	78.00100	inf	G149-94
9	2.64492	252.36495	21.99502	0.00000	2.22893	1.83949	1.70093	4.90301	0.13882	0.23813	0.04324	0.56506	0.38871	0.38871	0.02516	0.02598	0.01276	0.20355	90.10647	881	0.15600	0.12300	3061.96343	14.96000	M	202.62943	19.15946	353.37848	78.00100	inf	G149-94
9	3.29819	3.68891	7.48011	0.00000	1.97899	4.64740	0.44678	3.95050	0.10741	0.01842	0.05857	145.38656	0.02117	0.02117	0.00055	0.00113	1.79887	0.88638	313.30509	882	0.12600	0.09300	2740.00000	18.77000	M	312.46972	-17.26902	29.55032	-33.73004	inf	LP816-10
9	0.60691	124.68313	0.22006	0.00000	1.97899	5.24057	4.10242	3.36062	0.78269	0.54279	0.09218	145.38656	0.22131	0.22131	0.00624	0.01179	0.01646	0.01782	68.06744	882	0.12600	0.09300	2740.00000	18.77000	M	312.46972	-17.26902	29.55032	-33.73004	inf	LP816-10
9	0.89693	259.58850	0.66065	0.00000	1.97899	5.08807	2.57976	1.73556	0.48240	0.09680	0.08664	145.38656	0.36085	0.36085	0.01024	0.01922	0.00619	0.86463	66.22264	882	0.12600	0.09300	2740.00000	18.77000	M	312.46972	-17.26902	29.55032	-33.73004	inf	LP816-10
9	2.42294	5.45235	4.64220	0.00000	1.72676	6.02276	1.63324	2.04108	0.32209	0.40210	0.08518	0.67649	0.02747	0.02747	0.00129	0.00149	1.06845	0.61015	256.76442	883	0.12600	0.09300	2740.00000	18.38000	M	114.71174	18.48895	201.16087	18.53967	inf	LSPMJ0738+1829
9	0.54705	29.80436	0.23419	0.00000	1.72676	5.68155	0.30087	4.44149	0.17364	0.34762	0.07754	0.67649	0.08524	0.08524	0.00073	0.00464	0.11096	0.98784	153.15648	883	0.12600	0.09300	2740.00000	18.38000	M	114.71174	18.48895	201.16087	18.53967	inf	LSPMJ0738+1829
9	3.22333	76.09152	8.12718	0.00000	1.72676	1.46490	3.85338	3.49060	0.42128	0.44528	0.06242	0.67649	0.15923	0.15923	0.00439	0.00866	0.03180	0.01547	102.51186	883	0.12600	0.09300	2740.00000	18.38000	M	114.71174	18.48895	201.16087	18.53967	inf	LSPMJ0738+1829
9	0.61527	364.93694	0.10215	0.00000	1.72676	2.28600	3.23713	2.96245	0.63676	0.08369	0.09549	0.67649	0.45284	0.45284	0.02455	0.02464	0.00393	0.36064	54.10601	883	0.12600	0.09300	2740.00000	18.38000	M	114.71174	18.48895	201.16087	18.53967	inf	LSPMJ0738+1829
9	0.98527	4.81874	0.93996	0.00000	1.49887	4.39086	1.32381	2.31629	0.11488	0.14956	0.02205	2.08728	0.04114	0.04114	0.00272	0.00310	6.84047	0.59368	436.59214	884	0.32601	0.40000	3316.00000	13.29000	M	300.96249	5.99562	46.82818	-13.14413	inf	G23-24
9	0.88180	13.01010	0.44547	0.00000	1.49887	2.14255	3.01134	1.78142	0.38751	0.26891	0.05637	2.08728	0.07977	0.07977	0.00065	0.00600	1.81952	0.99433	285.96819	884	0.32601	0.40000	3316.00000	13.29000	M	300.96249	5.99562	46.82818	-13.14413	inf	G23-24
9	1.89133	28.44695	10.00046	0.00000	1.49887	4.21071	3.45651	6.21924	0.12450	0.16920	0.09993	2.08728	0.13438	0.13438	0.00980	0.01011	0.64114	0.45198	240.91038	884	0.32601	0.40000	3316.00000	13.29000	M	300.96249	5.99562	46.82818	-13.14413	inf	G23-24
9	0.84439	62.30154	0.46434	0.00000	1.49887	4.88639	1.32612	6.06670	0.36284	0.46149	0.06851	2.08728	0.22663	0.22663	0.00767	0.01705	0.22542	0.01053	171.34287	884	0.32601	0.40000	3316.00000	13.29000	M	300.96249	5.99562	46.82818	-13.14413	inf	G23-24
9	1.34267	176.22077	1.51458	0.00000	1.49887	0.34764	2.70142	1.56141	0.13997	0.48100	0.00438	2.08728	0.45328	0.45328	0.01499	0.03411	0.05635	0.90809	130.59081	884	0.32601	0.40000	3316.00000	13.29000	M	300.96249	5.99562	46.82818	-13.14413	inf	G23-24
9	0.53778	412.81991	0.19431	0.00000	1.49887	5.50202	3.69244	3.92749	0.63161	0.13596	0.04317	2.08728	0.79952	0.79952	0.01457	0.06016	0.01811	0.00154	79.54772	884	0.32601	0.40000	3316.00000	13.29000	M	300.96249	5.99562	46.82818	-13.14413	inf	G23-24
9	1.28361	11.51679	1.94262	0.00000	1.95114	2.57161	1.53119	2.47288	0.43798	0.49577	0.08382	2.22979	0.07354	0.07354	0.00461	0.00650	4.27301	0.75397	346.47818	885	0.42495	0.40000	3452.29102	11.32000	M	25.83408	4.32166	146.62655	-56.14392	inf	G3-14
9	2.39401	30.50201	4.01483	0.00000	1.95114	4.98781	4.16493	3.26961	0.50917	0.12188	0.02018	2.22979	0.14078	0.14078	0.00659	0.01244	1.16611	0.01791	242.08688	885	0.42495	0.40000	3452.29102	11.32000	M	25.83408	4.32166	146.62655	-56.14392	inf	G3-14
9	0.78208	46.91998	0.32636	0.00000	1.95114	2.01524	4.97702	5.68925	0.28180	0.12237	0.05983	2.22979	0.18760	0.18760	0.00791	0.01657	0.65670	0.89141	230.65185	885	0.42495	0.40000	3452.29102	11.32000	M	25.83408	4.32166	146.62655	-56.14392	inf	G3-14
9	1.42513	398.88060	1.57873	0.00000	1.95114	5.79645	4.55046	5.06592	0.08816	0.38295	0.04012	2.22979	0.78142	0.78142	0.06794	0.06903	0.03785	0.41171	119.96278	885	0.42495	0.40000	3452.29102	11.32000	M	25.83408	4.32166	146.62655	-56.14392	inf	G3-14
9	3.11443	12.04076	7.79694	0.00000	2.52157	0.15193	4.77912	4.98326	0.39359	0.22959	0.03625	0.75557	0.05113	0.05113	0.00352	0.00359	0.99344	0.42046	245.20605	886	0.18885	0.12300	2998.47925	14.26000	M	289.10369	84.22803	116.52611	26.35533	inf	PMJ19164+8413
9	3.39577	0.56471	16.79656	0.00000	2.24055	5.97340	3.72313	4.08314	0.14214	0.51837	0.06502	186.16897	0.00985	0.00985	0.00040	0.00064	181.68377	0.03066	983.41593	887	0.45116	0.40000	3131.52686	15.42000	M	66.04819	-23.94341	221.59467	-42.25480	inf	UCAC4331-005234
9	1.08388	5.63719	3.85169	0.00000	2.24055	3.27932	2.26655	2.93233	0.69833	0.30924	0.01400	186.16897	0.04568	0.04568	0.00214	0.00296	8.45283	0.74488	351.71104	887	0.45116	0.40000	3131.52686	15.42000	M	66.04819	-23.94341	221.59467	-42.25480	inf	UCAC4331-005234
9	0.90508	399.42652	0.74820	0.00000	2.24055	1.44408	4.67433	6.28279	0.22410	0.37274	0.00335	186.16897	0.78214	0.78214	0.03153	0.05072	0.02883	0.81399	107.63763	887	0.45116	0.40000	3131.52686	15.42000	M	66.04819	-23.94341	221.59467	-42.25480	inf	UCAC4331-005234
9	0.65189	0.77906	0.14534	0.00000	0.74558	5.99937	3.29043	6.04834	0.11158	0.52136	0.04272	438.91865	0.00751	0.00751	0.00066	0.00067	14.30331	0.28971	525.49436	888	0.12600	0.09300	2740.00000	11.28000	M	259.72729	-41.52780	346.48385	-2.32460	inf	PMJ17189-4131
9	0.79220	13.84520	0.47407	0.00000	0.74558	5.10828	4.28948	0.75872	0.19947	0.18842	0.07041	438.91865	0.05113	0.05113	0.00348	0.00453	0.30841	0.70642	196.19197	888	0.12600	0.09300	2740.00000	11.28000	M	259.72729	-41.52780	346.48385	-2.32460	inf	PMJ17189-4131
9	1.14556	26.75856	1.61182	0.00000	0.74558	0.87079	2.90158	5.70879	0.34772	0.33461	0.02338	438.91865	0.07933	0.07933	0.00612	0.00703	0.12811	0.11120	149.64319	888	0.12600	0.09300	2740.00000	11.28000	M	259.72729	-41.52780	346.48385	-2.32460	inf	PMJ17189-4131
9	0.59240	67.74537	0.13377	0.00000	0.74558	1.50003	6.19250	1.94233	0.72772	0.47368	0.01652	438.91865	0.14736	0.14736	0.00991	0.01306	0.03713	0.06280	88.25332	888	0.12600	0.09300	2740.00000	11.28000	M	259.72729	-41.52780	346.48385	-2.32460	inf	PMJ17189-4131
9	1.25122	203.09732	1.94262	0.00000	0.74558	5.04819	2.82014	1.21295	0.42979	0.34913	0.04353	438.91865	0.30639	0.30639	0.02307	0.02716	0.00859	0.62767	73.62808	888	0.12600	0.09300	2740.00000	11.28000	M	259.72729	-41.52780	346.48385	-2.32460	inf	PMJ17189-4131
9	0.58545	1.02464	0.13377	0.00000	2.64238	0.68427	3.99069	3.45341	0.05348	0.37734	0.00999	2.76771	0.01286	0.01286	0.00077	0.00086	47.99172	0.12998	722.56663	889	0.30000	0.27000	3145.00000	14.93000	M	223.61628	35.54917	58.45060	62.54458	inf	Ross1041
9	0.87590	1.60518	0.51508	0.00000	2.64238	3.27395	4.68664	6.08462	0.79477	0.05102	0.07851	2.76771	0.01734	0.01734	0.00103	0.00116	26.37717	0.58703	424.54375	889	0.30000	0.27000	3145.00000	14.93000	M	223.61628	35.54917	58.45060	62.54458	inf	Ross1041
9	1.08906	2.82340	1.42320	0.00000	2.64238	2.54547	2.81673	0.72579	0.55104	0.28633	0.02088	2.76771	0.02527	0.02527	0.00166	0.00169	12.42310	0.41730	427.72432	889	0.30000	0.27000	3145.00000	14.93000	M	223.61628	35.54917	58.45060	62.54458	inf	Ross1041
9	2.34714	9.10276	9.01530	0.00000	2.64238	1.89161	5.41149	0.59525	0.45824	0.31885	0.06273	2.76771	0.05515	0.05515	0.00366	0.00369	2.60832	0.38636	303.45636	889	0.30000	0.27000	3145.00000	14.93000	M	223.61628	35.54917	58.45060	62.54458	inf	Ross1041
9	0.77578	66.02842	0.31310	0.00000	1.79767	3.97708	3.24069	3.78540	0.48470	0.05875	0.01125	1.65353	0.20666	0.20666	0.00844	0.01123	0.15380	0.06081	147.67526	890	0.30000	0.27000	3000.00000	18.41000	M	257.46982	11.92611	32.45377	27.87824	inf	G139-17
9	3.35211	258.98970	13.93632	0.00000	1.79767	1.52977	3.52438	4.14014	0.43890	0.19758	0.02609	1.65353	0.51398	0.51398	0.00810	0.02792	0.02486	0.00269	95.65370	890	0.30000	0.27000	3000.00000	18.41000	M	257.46982	11.92611	32.45377	27.87824	inf	G139-17
9	1.59102	2.44600	3.61933	0.00000	0.60749	6.25734	0.23053	4.53804	0.03397	0.51234	0.01273	2.52898	0.02296	0.02296	0.00121	0.00148	17.65363	0.65652	565.60090	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	0.93914	9.73642	1.39399	0.00000	0.60749	5.14815	2.25794	0.77521	0.03094	0.08646	0.07656	2.52898	0.05768	0.05768	0.00370	0.00371	2.79841	0.28803	357.16525	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	1.32354	13.56172	2.02490	0.00000	0.60749	5.38899	2.35701	0.46668	0.64733	0.35645	0.06166	2.52898	0.07194	0.07194	0.00455	0.00463	1.79897	0.23418	248.39972	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	0.80468	22.77561	0.48401	0.00000	0.60749	2.93999	1.76693	3.97673	0.64946	0.55676	0.02626	2.52898	0.10164	0.10164	0.00625	0.00654	0.90119	0.47872	208.66169	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	1.50789	39.29577	5.83192	0.00000	0.60749	1.64843	1.84499	4.53111	0.32201	0.37056	0.05047	2.52898	0.14621	0.14621	0.00939	0.00940	0.43549	0.29228	205.16611	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	0.76920	74.69907	0.55964	0.00000	0.60749	1.72661	4.60364	1.61063	0.01611	0.53618	0.01188	2.52898	0.22437	0.22437	0.01442	0.01443	0.18494	0.33821	181.77988	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	1.43632	183.80314	1.42320	0.00000	0.60749	0.32501	2.35235	0.10233	0.68924	0.57671	0.08827	2.52898	0.40894	0.40894	0.02452	0.02630	0.05567	0.15841	100.94128	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	2.22168	315.50170	6.07894	0.00000	0.60749	4.03280	2.97066	0.02667	0.49303	0.13851	0.06728	2.52898	0.58626	0.58626	0.03757	0.03770	0.02709	0.27835	95.27813	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	2.85510	484.13916	4.45356	0.00000	0.60749	4.31244	2.12510	1.26430	0.41818	0.31568	0.02967	2.52898	0.77996	0.77996	0.04966	0.05016	0.01530	0.39144	85.49796	891	0.30000	0.27000	3273.40695	15.55000	M	326.67787	-85.71791	306.50029	-30.04772	inf	L2-77
9	3.32781	47.23076	14.52661	0.00000	2.10825	0.03161	5.20601	3.49944	0.50568	0.35733	0.01799	4.89424	0.16529	0.16529	0.00974	0.01181	0.29074	0.08782	171.36947	892	0.30000	0.27000	3146.00000	13.99000	M	223.79772	30.11261	46.60404	62.76128	inf	PMJ14551+3006
9	1.61675	1.48447	4.18489	0.00000	1.39900	3.37463	3.52354	4.18350	0.59730	0.28188	0.02029	329.35399	0.02349	0.02349	0.00027	0.00123	529.56620	0.00121	1063.60539	893	0.75503	0.78478	4884.11914	19.17000	K	350.77040	-10.76424	66.89721	-63.54902	inf	HD220339
9	2.37165	3.95716	2.34131	0.00000	1.39900	3.57333	4.59815	0.82491	0.73682	0.35097	0.02406	329.35399	0.04517	0.04517	0.00157	0.00236	143.27520	0.78551	689.69718	893	0.75503	0.78478	4884.11914	19.17000	K	350.77040	-10.76424	66.89721	-63.54902	inf	HD220339
9	1.68035	4.19910	1.45303	0.00000	2.07273	4.95856	3.01369	2.67127	0.56225	0.21965	0.00854	2.65481	0.03293	0.03293	0.00210	0.00241	7.91220	0.60482	379.69485	894	0.30000	0.27000	3207.00000	13.65000	M	235.31904	75.99277	111.13139	36.96662	inf	Ross1057
9	0.54496	111.61976	0.18259	0.00000	2.07273	4.44033	0.40314	1.64386	0.32030	0.07435	0.06949	2.65481	0.29326	0.29326	0.01347	0.02148	0.09974	0.03151	142.01891	894	0.30000	0.27000	3207.00000	13.65000	M	235.31904	75.99277	111.13139	36.96662	inf	Ross1057
9	0.92976	1.12477	0.76388	0.00000	0.38102	4.07375	1.13328	1.94211	0.30588	0.03919	0.02263	166.80661	0.01053	0.01053	0.00078	0.00078	17.39153	0.30611	518.79681	896	0.15600	0.12300	3061.96343	13.50000	M	73.14420	40.70671	164.14224	-2.12254	inf	G96-6
9	2.83153	381.76480	3.93242	0.00000	0.38102	2.83092	5.92562	5.63645	0.67242	0.19954	0.01528	166.80661	0.51224	0.51224	0.03603	0.03794	0.00735	0.49100	61.64367	896	0.15600	0.12300	3061.96343	13.50000	M	73.14420	40.70671	164.14224	-2.12254	inf	G96-6
9	0.68387	5.89676	0.20679	0.00000	1.56444	3.44103	4.50561	5.63879	0.28141	0.49251	0.08025	4.36345	0.02841	0.02841	0.00149	0.00198	0.77366	0.71990	240.33239	897	0.11600	0.08800	2679.16832	14.32000	M	250.08598	67.60132	99.20047	37.24030	inf	G240-23
9	0.76268	13.70134	0.31310	0.00000	1.56444	2.94658	0.02378	2.05011	0.05128	0.10602	0.06382	4.36345	0.04985	0.04985	0.00168	0.00348	0.25139	0.01317	194.50290	897	0.11600	0.08800	2679.16832	14.32000	M	250.08598	67.60132	99.20047	37.24030	inf	G240-23
9	2.37154	46.81337	10.21005	0.00000	1.56444	1.71107	4.64563	3.15451	0.60649	0.33803	0.01610	4.36345	0.11308	0.11308	0.00043	0.00790	0.04885	0.00002	103.63638	897	0.11600	0.08800	2679.16832	14.32000	M	250.08598	67.60132	99.20047	37.24030	inf	G240-23
9	0.66206	246.81821	0.30038	0.00000	1.56444	3.98029	3.70595	2.40010	0.28534	0.00789	0.06680	4.36345	0.34254	0.34254	0.02355	0.02392	0.00532	0.41137	69.12390	897	0.11600	0.08800	2679.16832	14.32000	M	250.08598	67.60132	99.20047	37.24030	inf	G240-23
9	1.82000	12.34127	5.14948	0.00000	1.85044	2.53299	3.10737	4.09705	0.29769	0.35044	0.01278	1.30032	0.06756	0.06756	0.00779	0.01211	3.27605	0.03451	342.78595	898	0.38449	0.27000	3255.00000	5.58000	M	103.70399	33.26818	182.93634	15.13543	inf	HD265866
9	3.54987	77.94148	4.45356	0.00000	1.85044	0.64013	1.24847	1.55921	0.17850	0.40788	0.09388	1.30032	0.23082	0.23082	0.03926	0.04137	0.28063	0.17673	192.85924	898	0.38449	0.27000	3255.00000	5.58000	M	103.70399	33.26818	182.93634	15.13543	inf	HD265866
9	0.63366	108.59125	0.34018	0.00000	1.85044	3.21431	1.96939	3.46237	0.13259	0.25593	0.02998	1.30032	0.28793	0.28793	0.03565	0.05160	0.18035	0.76738	175.03940	898	0.38449	0.27000	3255.00000	5.58000	M	103.70399	33.26818	182.93634	15.13543	inf	HD265866
9	1.81530	195.14796	4.09898	0.00000	1.85044	4.27929	2.75739	4.65272	0.75336	0.11053	0.01088	1.30032	0.42560	0.42560	0.03787	0.07627	0.08254	0.01449	105.13310	898	0.38449	0.27000	3255.00000	5.58000	M	103.70399	33.26818	182.93634	15.13543	inf	HD265866
9	2.21107	3.02104	13.09556	0.00000	2.84968	5.03443	3.22159	4.99188	0.63603	0.37555	0.05729	218.88496	0.03730	0.03730	0.00258	0.00268	206.79520	0.19524	819.79405	899	0.77066	0.75817	4815.10498	13.94000	K	13.25473	-30.35691	296.89973	-86.75280	inf	HD5133
9	0.55602	9.53821	0.14236	0.00000	2.84968	3.46086	1.38799	3.95146	0.17241	0.05726	0.03670	218.88496	0.08027	0.08027	0.00560	0.00576	44.64716	0.44351	686.20798	899	0.77066	0.75817	4815.10498	13.94000	K	13.25473	-30.35691	296.89973	-86.75280	inf	HD5133
9	3.71726	47.33932	46.41011	0.00000	2.84968	2.55910	0.28865	6.17344	0.04867	0.54263	0.03435	218.88496	0.23355	0.23355	0.01673	0.01675	5.27376	0.29312	416.54963	899	0.77066	0.75817	4815.10498	13.94000	K	13.25473	-30.35691	296.89973	-86.75280	inf	HD5133
9	1.16628	330.84171	3.40098	0.00000	2.84968	0.38474	5.54301	1.06902	0.74171	0.05117	0.01390	218.88496	0.85370	0.85370	0.06098	0.06124	0.39469	0.27322	157.26888	899	0.77066	0.75817	4815.10498	13.94000	K	13.25473	-30.35691	296.89973	-86.75280	inf	HD5133
9	1.15753	2.29543	1.71530	0.00000	3.01116	0.06715	2.26061	0.36603	0.78805	0.36522	0.04162	7.32452	0.01694	0.01694	0.00161	0.00162	10.14860	0.28693	337.06409	901	0.20202	0.12300	2983.00000	10.47000	M	252.74140	22.45157	42.05837	35.93542	inf	G169-29
9	1.70109	138.93717	9.39715	0.00000	3.01116	2.79658	0.32852	4.47647	0.69093	0.08593	0.08179	7.32452	0.26111	0.26111	0.02473	0.02494	0.04270	0.38574	94.33767	901	0.20202	0.12300	2983.00000	10.47000	M	252.74140	22.45157	42.05837	35.93542	inf	G169-29
9	3.34701	2.21207	7.02884	0.00000	1.37544	0.15627	1.04616	0.20866	0.48382	0.39638	0.07169	2.14531	0.02448	0.02448	0.00061	0.00169	52.44529	0.00529	634.86254	902	0.57140	0.40000	3215.17090	14.49000	M	315.49434	-6.31874	42.85701	-31.81817	inf	Wolf906
9	1.00191	23.22027	3.47225	0.00000	1.37544	2.88411	3.19579	2.98611	0.30999	0.12850	0.05700	2.14531	0.11737	0.11737	0.00806	0.00810	2.28182	0.36947	311.77256	902	0.57140	0.40000	3215.17090	14.49000	M	315.49434	-6.31874	42.85701	-31.81817	inf	Wolf906
9	0.92640	359.25897	0.86512	0.00000	1.37544	5.35791	3.97279	3.92046	0.76409	0.29744	0.08173	2.14531	0.72878	0.72878	0.00995	0.05030	0.05919	0.00084	95.67476	902	0.57140	0.40000	3215.17090	14.49000	M	315.49434	-6.31874	42.85701	-31.81817	inf	Wolf906
9	0.84009	467.72928	1.04267	0.00000	1.37544	3.65784	4.20202	5.89508	0.68980	0.00270	0.09488	2.14531	0.86893	0.86893	0.04747	0.05997	0.04163	0.68530	93.82636	902	0.57140	0.40000	3215.17090	14.49000	M	315.49434	-6.31874	42.85701	-31.81817	inf	Wolf906
9	0.77762	1.22283	0.16122	0.00000	1.65812	3.78639	1.16654	5.73800	0.61047	0.48381	0.07963	1.78243	0.01113	0.01113	0.00065	0.00080	15.53768	0.08356	436.55208	903	0.15600	0.12300	3061.00000	13.89000	M	213.88562	4.65874	348.39036	59.88505	inf	G65-39
9	1.00371	471.09133	0.92066	0.00000	1.65812	0.27448	4.48456	5.75076	0.16554	0.07241	0.01678	1.78243	0.58931	0.58931	0.02936	0.04243	0.00554	0.76655	72.58371	903	0.15600	0.12300	3061.00000	13.89000	M	213.88562	4.65874	348.39036	59.88505	inf	G65-39
9	0.58038	1.04580	0.21555	0.00000	0.82880	0.40495	5.84574	3.24234	0.32564	0.54648	0.09569	151.40662	0.01730	0.01730	0.00102	0.00105	423.20958	0.20604	1143.97285	904	0.66929	0.63146	4209.00000	16.50000	K	133.00145	66.13150	148.81380	36.71397	inf	BD+66582
9	0.97532	3.33788	0.97977	0.00000	0.82880	1.27241	2.52149	2.46940	0.35755	0.29270	0.00409	151.40662	0.03750	0.03750	0.00160	0.00227	90.05894	0.75662	767.61738	904	0.66929	0.63146	4209.00000	16.50000	K	133.00145	66.13150	148.81380	36.71397	inf	BD+66582
9	0.77371	4.03746	0.16805	0.00000	0.82880	1.97631	4.36164	1.49562	0.15741	0.00017	0.05866	151.40662	0.04258	0.04258	0.00246	0.00258	69.87838	0.48546	770.98080	904	0.66929	0.63146	4209.00000	16.50000	K	133.00145	66.13150	148.81380	36.71397	inf	BD+66582
9	0.79741	237.81075	0.62079	0.00000	0.82880	3.83545	6.23526	3.95356	0.30597	0.29572	0.04829	151.40662	0.64453	0.64453	0.03360	0.03906	0.30492	0.61567	188.77450	904	0.66929	0.63146	4209.00000	16.50000	K	133.00145	66.13150	148.81380	36.71397	inf	BD+66582
9	2.31126	8.14189	8.47141	0.00000	2.00363	4.35833	4.06106	3.31630	0.65842	0.12899	0.03020	3.03244	0.03939	0.03939	0.00234	0.00396	1.29983	0.02578	227.19495	905	0.15600	0.12300	3097.00000	9.94000	M	210.96477	-42.69806	316.84398	18.20884	inf	L403-34
9	4.34994	32.14572	11.80549	0.00000	2.00363	3.36132	3.82884	5.00162	0.32153	0.05728	0.07646	3.03244	0.09841	0.09841	0.00853	0.00990	0.20830	0.10624	170.65120	905	0.15600	0.12300	3097.00000	9.94000	M	210.96477	-42.69806	316.84398	18.20884	inf	L403-34
